lat,lng,hours,vessels
43.75,-7.15,9.800555556,5
43.75,-7.25,4.247222222,3
43.75,-7.35,6.662083333,4
43.75,-7.45,11.6525,3
43.75,-7.55,1.889861111,2
43.75,-7.65,1.696805556,1
43.75,-7.85,0.784444444,1
43.75,-8.35,0.310138889,1
43.75,-8.55,2.186805556,3
43.75,-8.65,6.717916667,4
43.75,-8.75,26.78833333,12
43.75,-8.85,40.76916667,8
43.75,-8.95,4.637222222,3
43.75,10.05,3.837222223,3
43.75,10.15,4.820833333,3
43.75,13.25,6.822916667,3
43.75,13.35,7.366805556,10
43.75,13.45,40.37472222,25
43.75,13.55,109.1573611,32
43.75,13.65,71.84194445,23
43.75,13.75,5.248888889,1
43.75,13.85,5.327361111,7
43.75,13.95,8.306805555,6
43.75,145.35,2.47,1
43.75,15.25,0.737361111,1
43.75,15.35,2.490277778,1
43.75,7.55,10.76916667,2
43.75,7.65,5.863333333,2
43.75,7.75,6.314166667,3
43.75,7.85,8.821527778,3
43.75,7.95,7.022083333,1
43.75,8.05,0.556527778,1
43.75,9.35,0.326388889,1
43.75,9.65,4.220138889,5
43.75,9.75,21.27083333,6
43.85,-5.25,3.452777778,1
43.85,-5.35,5.319583333,1
43.85,-5.65,11.30763889,1
43.85,-5.85,1.959861111,1
43.85,-6.05,2.281388889,1
43.85,-6.15,4.417638889,1
43.85,-64.55,10.44222222,3
43.85,-64.65,4.327638889,2
43.85,-64.75,1.316805555,2
43.85,-7.05,0.670972222,1
43.85,-7.35,0.579305556,1
43.85,-7.45,14.07625,1
43.85,-7.95,5.280277778,1
43.85,-8.15,0.608472222,1
43.85,-8.25,3.214722222,1
43.85,-8.35,1.846111111,1
43.85,-8.45,8.741944445,5
43.85,-8.55,6.820416666,5
43.85,-8.65,33.19097222,11
43.85,-8.75,19.37972222,10
43.85,-8.85,0.530555556,1
43.85,10.05,76.76375,15
43.85,10.15,1.24125,3
43.85,13.15,0.864027778,1
43.85,13.25,11.82125,9
43.85,13.35,71.0125,22
43.85,13.45,87.16763889,29
43.85,13.55,25.32694444,16
43.85,13.65,22.78944445,10
43.85,13.75,2.035555556,2
43.85,13.85,12.43375,6
43.85,13.95,13.77069444,6
43.85,145.35,0.663888889,1
43.85,8.05,1.435833333,1
43.85,9.55,3.761666667,2
43.85,9.65,11.62513889,6
43.85,9.75,1.39513889,4
43.85,9.85,5.953472222,2
43.85,9.95,42.44555556,15
43.95,-5.45,2.303194444,1
43.95,-5.65,2.722222222,1
43.95,-64.55,0.554583333,1
43.95,-64.75,0.525416667,1
43.95,-7.35,1.329861111,1
43.95,-8.05,3.392361111,2
43.95,-8.15,5.276944444,2
43.95,-8.25,23.00986111,4
43.95,-8.35,11.53652778,6
43.95,-8.45,7.673888889,5
43.95,-8.55,23.99222222,10
43.95,-8.65,20.18666667,10
43.95,12.85,0.547777778,1
43.95,12.95,2.495833333,2
43.95,13.05,16.97402778,5
43.95,13.15,21.60958333,11
43.95,13.25,64.65472222,20
43.95,13.35,57.05138889,19
43.95,13.45,10.71291667,10
43.95,13.55,4.069583334,4
43.95,13.65,4.11375,4
43.95,13.75,1.907222222,3
43.95,13.85,8.69875,5
43.95,13.95,2.595972222,3
43.95,9.45,1.287083333,1
43.95,9.55,17.29541667,6
43.95,9.65,18.56333334,7
43.95,9.75,10.07472222,8
43.95,9.85,11.90944445,9
43.95,9.95,26.27277778,14
44.05,-2.05,12.19472222,1
44.05,-49.85,2.122361111,1
44.05,-69.15,0.287361111,1
44.05,-7.35,2.372638889,1
44.05,-7.55,1.456111111,1
44.05,-7.85,1.109305556,1
44.05,-7.95,0.826666667,1
44.05,-8.05,2.881666666,2
44.05,-8.15,1.329583333,1
44.05,-8.25,10.24541667,5
44.05,-8.35,5.800138889,3
44.05,-8.45,9.037083333,4
44.05,-8.55,4.415833333,3
44.05,-8.65,3.185833333,1
44.05,-8.85,5.934583333,1
44.05,12.55,0.001666667,1
44.05,12.65,1.246111111,1
44.05,12.75,25.2575,3
44.05,12.85,10.34041667,5
44.05,12.95,4.164722222,5
44.05,13.05,38.15069445,7
44.05,13.15,50.61555555,16
44.05,13.25,26.88805556,12
44.05,13.35,14.00791667,7
44.05,13.45,6.263055556,1
44.05,13.75,2.58125,1
44.05,145.65,4.398611111,1
44.05,145.75,3.8725,1
44.05,8.25,5.942222222,2
44.05,8.35,3.983055555,2
44.05,9.25,5.797916667,2
44.05,9.35,3.483055555,3
44.05,9.45,4.410138889,2
44.05,9.55,12.9425,6
44.05,9.65,14.32986111,7
44.05,9.75,24.13555556,9
44.05,9.85,2.553888888,6
44.15,-63.95,3.297361111,1
44.15,-64.05,1.356805556,1
44.15,-8.35,14.04111111,1
44.15,-8.45,5.621666667,1
44.15,-8.65,6.305555556,1
44.15,12.65,36.64638889,8
44.15,12.75,7.717083333,5
44.15,12.85,26.30041667,6
44.15,12.95,16.78888889,7
44.15,13.05,15.64638889,6
44.15,13.15,12.02444445,6
44.15,38.85,1.424722222,1
44.15,8.25,1.192777778,1
44.15,8.35,5.156944444,2
44.15,9.25,4.301666667,2
44.15,9.35,8.68013889,7
44.15,9.45,8.119027778,8
44.15,9.55,9.926111111,3
44.25,-63.95,0.822638889,1
44.25,-64.15,1.641527778,1
44.25,12.45,6.579166667,1
44.25,12.55,66.99055555,11
44.25,12.65,45.39180556,12
44.25,12.75,5.787222222,3
44.25,12.85,12.94986111,4
44.25,12.95,20.40680556,7
44.25,13.05,5.445416667,5
44.25,13.85,0.466805556,1
44.25,13.95,1.447083333,1
44.25,14.05,2.992916667,1
44.25,147.15,2.297777778,1
44.25,38.65,8.688888889,1
44.25,38.75,71.67069444,4
44.25,8.55,1.533888889,2
44.25,8.65,5.716388889,3
44.25,8.75,2.234444445,2
44.25,8.95,2.673888888,3
44.25,9.05,15.64,9
44.25,9.15,18.69069445,10
44.25,9.25,15.90222222,9
44.25,9.35,18.49472222,7
44.25,9.45,0.741666667,1
44.35,-50.05,5.114861111,1
44.35,12.45,38.82166667,5
44.35,12.55,30.72791666,7
44.35,12.65,4.764305556,4
44.35,12.75,1.103333333,1
44.35,12.85,2.398333333,3
44.35,12.95,9.357916666,4
44.35,13.05,5.681944444,2
44.35,13.65,1.221944444,1
44.35,13.75,2.295694444,2
44.35,13.85,3.521944444,2
44.35,13.95,2.533055556,1
44.35,14.05,0.615138889,1
44.35,147.15,2.440833334,2
44.35,147.25,6.74875,2
44.35,38.35,12.53625,1
44.35,38.45,2.12875,1
44.35,8.55,1.329444444,1
44.35,8.65,4.751388889,2
44.35,8.75,5.023333334,2
44.35,8.85,2.898055556,1
44.35,8.95,4.271805556,3
44.35,9.05,3.945277778,3
44.35,9.15,2.241805556,1
44.45,-1.35,0.537916667,1
44.45,-1.45,4.989305556,1
44.45,-1.55,4.205277778,1
44.45,-1.65,11.72736111,1
44.45,-50.05,11.61458333,1
44.45,-63.55,0.854027778,1
44.45,-63.65,1.108194444,1
44.45,12.45,8.537777778,5
44.45,12.55,14.02625,4
44.45,12.65,7.776805556,5
44.45,12.75,2.530972222,4
44.45,12.85,16.80833333,8
44.45,12.95,8.545972221,6
44.45,13.05,2.799444444,1
44.45,13.55,2.205555556,1
44.45,13.65,2.449166667,1
44.45,13.75,2.506805556,1
44.45,13.85,10.58430556,2
44.45,13.95,3.924444444,2
44.45,147.35,4.554861111,1
44.45,38.05,0.664166667,1
44.45,38.15,0.5825,1
44.55,-1.35,1.834027778,1
44.55,-1.65,4.25,1
44.55,-2.05,10.22486111,1
44.55,-50.05,7.177222222,1
44.55,-66.35,3.55875,1
44.55,12.45,0.304027778,1
44.55,12.55,7.093888889,3
44.55,12.65,10.91805556,7
44.55,12.75,21.35222222,7
44.55,12.85,18.38236111,6
44.55,12.95,29.96180556,12
44.55,13.05,6.638472223,6
44.55,13.15,4.364583334,6
44.55,33.35,17.39069445,2
44.55,33.45,9.674166667,2
44.65,-1.35,2.031388889,1
44.65,-1.45,5.172361111,1
44.65,-1.75,9.112083333,1
44.65,-1.85,11.72777778,1
44.65,-124.85,2.027777778,1
44.65,12.35,15.82458333,6
44.65,12.45,11.79805556,7
44.65,12.55,13.39819445,4
44.65,12.65,12.61055556,6
44.65,12.75,24.60680556,8
44.65,12.85,14.41458333,8
44.65,12.95,41.92027778,15
44.65,13.05,22.00541667,8
44.65,13.15,22.26027778,11
44.65,13.25,2.548194445,2
44.75,-1.45,29.18194444,3
44.75,-1.55,35.32638889,3
44.75,-124.75,2.358055556,1
44.75,-124.85,1.168611111,1
44.75,12.35,10.44361111,7
44.75,12.45,56.38013889,12
44.75,12.55,43.64944444,15
44.75,12.65,5.29138889,8
44.75,12.75,8.406388889,4
44.75,12.85,5.987638889,4
44.75,12.95,8.09125,4
44.75,13.05,24.38861111,6
44.75,13.15,21.23055555,10
44.75,13.25,0.265138889,1
44.75,147.85,2.209166667,1
44.75,147.95,7.176666667,1
44.75,148.05,7.356805556,1
44.75,148.15,0.339027778,1
44.85,-1.45,15.58486111,2
44.85,-124.65,0.501388889,1
44.85,-124.75,1.44125,1
44.85,12.55,47.71388889,14
44.85,12.65,7.522222223,5
44.85,12.75,8.379583332,8
44.85,12.85,3.524583333,5
44.85,12.95,4.177361112,5
44.85,13.05,23.96416667,10
44.85,13.15,13.52638889,11
44.85,13.25,5.215000001,6
44.85,13.35,0.490694444,1
44.85,148.05,0.704583333,1
44.85,148.15,4.963055556,1
44.85,148.25,1.080555556,1
44.95,-1.45,2.917777778,1
44.95,-1.65,4.586111111,1
44.95,-124.75,3.01,1
44.95,-124.85,0.98875,1
44.95,12.55,16.46347222,7
44.95,12.65,19.09222222,11
44.95,12.75,8.928749999,10
44.95,12.85,6.81361111,8
44.95,12.95,6.240972223,10
44.95,13.05,23.88486111,21
44.95,13.15,10.60458333,11
44.95,13.25,105.2247222,16
44.95,13.35,4.668888889,4
45.05,-124.45,0.523194444,1
45.05,-124.55,1.020972222,1
45.05,-124.75,3.094444444,1
45.05,-124.85,5.256944444,1
45.05,-55.35,3.838055556,1
45.05,-55.45,16.98194444,1
45.05,-55.55,3.173333333,1
45.05,12.45,12.96930556,8
45.05,12.55,34.91638889,13
45.05,12.65,4.453333332,8
45.05,12.75,9.373750001,10
45.05,12.85,5.779861111,11
45.05,12.95,9.851805554,12
45.05,13.05,14.28263889,14
45.05,13.15,3.807638889,5
45.05,13.25,67.56708333,18
45.05,13.35,3.068055555,2
45.15,-124.55,1.454861111,1
45.15,-124.75,1.564583333,1
45.15,-124.85,3.325555556,1
45.15,-124.95,8.34625,1
45.15,-48.75,3.355416667,1
45.15,12.35,2.557916667,2
45.15,12.45,29.14986111,11
45.15,12.55,3.801111111,6
45.15,12.65,19.31361111,8
45.15,12.75,9.891111111,9
45.15,12.85,10.80972222,8
45.15,12.95,5.642499999,6
45.15,13.05,29.38875,9
45.15,13.15,16.49236111,9
45.15,13.25,33.63736111,13
45.25,-1.45,3.67375,1
45.25,-48.65,1.727777778,1
45.25,12.35,6.433194444,3
45.25,12.45,42.28638889,9
45.25,12.55,14.25333334,11
45.25,12.65,24.11236111,13
45.25,12.75,31.49763889,14
45.25,12.85,14.64222222,13
45.25,12.95,16.615,10
45.25,13.05,28.99722222,10
45.25,13.15,31.93041667,11
45.25,13.25,8.534999999,7
45.25,13.45,8.667361111,2
45.25,13.55,0.797222222,1
45.35,-1.35,0.330555556,1
45.35,-1.45,10.20861111,2
45.35,-1.85,0.502638889,1
45.35,-48.55,3.780694444,1
45.35,-48.65,0.552638889,1
45.35,12.35,1.411527778,1
45.35,12.45,35.20902778,8
45.35,12.55,16.13972222,5
45.35,12.65,9.288333333,6
45.35,12.75,32.085,6
45.35,12.85,22.9175,12
45.35,12.95,32.77486112,9
45.35,13.05,31.07555555,9
45.35,13.15,8.776527777,7
45.35,13.25,9.209444444,1
45.35,13.35,0.271527778,1
45.35,13.45,15.22986111,4
45.45,-1.35,0.33625,1
45.45,-1.45,4.669444445,3
45.45,-1.55,8.222222222,1
45.45,-1.75,2.330694444,1
45.45,12.75,6.785833333,1
45.45,12.85,20.44805556,6
45.45,12.95,19.945,6
45.45,13.05,7.239444444,4
45.45,13.15,1.12486111,3
45.45,13.25,1.307222222,1
45.45,13.35,4.860972222,1
45.45,13.45,0.4925,1
45.55,-1.45,4.734722222,3
45.55,-1.55,7.921527778,2
45.55,-1.75,11.25,1
45.55,12.85,4.570416667,2
45.55,12.95,5.716250001,4
45.55,13.05,6.528888889,2
45.55,13.15,10.70569444,2
45.55,13.25,1.634583333,1
45.55,13.45,4.884305555,2
45.55,13.55,12.68666667,3
45.55,13.65,10.515,3
45.65,-1.35,3.162361111,1
45.65,-1.45,3.626805556,2
45.65,-1.55,7.2725,2
45.65,-1.65,1.742916667,1
45.65,-1.75,20.13736111,4
45.65,-1.85,3.866666667,1
45.65,13.15,1.962083333,1
45.65,13.25,14.08,2
45.65,13.45,0.387638889,2
45.65,13.55,46.16930555,9
45.65,13.65,11.84583333,7
45.75,-1.55,4.519305555,2
45.75,-1.65,0.413888889,1
45.75,-1.75,3.549861111,1
45.75,-1.85,2.391388889,2
45.85,-1.65,3.543194444,1
45.85,-2.05,21.41416667,1
45.85,-2.35,9.687083333,1
45.85,-2.95,20.12944444,1
45.95,-1.95,5.817222222,1
45.95,-2.05,1.955694444,1
46.15,-1.95,10.10402778,1
46.15,-2.05,27.89444444,1
46.25,-1.85,13.27305556,3
46.25,-1.95,5.717916666,2
46.25,-2.05,9.874166666,2
46.25,-2.15,5.124305555,2
46.25,-2.25,2.369583333,1
46.25,138.85,2.546944444,1
46.35,-2.15,4.174166667,1
46.35,-2.25,9.654305556,1
46.35,-46.65,4.6875,1
46.45,138.35,7.459444444,1
46.45,139.05,2.153611111,1
46.65,-3.15,4.386944444,1
46.65,-3.35,5.342361111,2
46.65,-4.85,5.424444444,1
46.65,138.65,0.530694444,1
46.65,138.75,1.440416667,1
46.75,-3.05,1.900138889,1
46.75,-3.25,0.671666667,1
46.75,-3.35,16.15638889,3
46.75,-3.45,1.962777778,1
46.75,-4.85,7.934166667,1
46.75,-4.95,15.55,1
46.85,-2.55,1.092083333,1
46.85,-3.25,1.495972222,1
46.85,-3.35,1.625972222,1
46.85,-3.45,6.979027777,3
46.85,-3.55,10.74458333,3
46.85,138.85,1.016527778,1
46.95,-2.95,2.431111111,1
46.95,-3.05,0.947916667,1
46.95,-3.35,1.250277778,1
46.95,-3.45,9.489027777,2
46.95,-3.55,57.94583334,9
46.95,-3.65,65.45124999,11
46.95,-3.75,48.55791667,8
47.05,-2.75,0.326666667,1
47.05,-2.85,0.277777778,1
47.05,-2.95,3.059861111,3
47.05,-3.05,32.38263889,5
47.05,-3.45,12.51541667,1
47.05,-3.55,17.62958333,6
47.05,-3.65,16.83027778,3
47.05,-3.75,4.976944445,4
47.05,-3.85,16.49013889,4
47.05,-3.95,0.427777778,1
47.15,-2.95,5.643611111,5
47.15,-3.05,31.38611111,6
47.15,-3.15,8.254305556,3
47.15,-3.35,0.26,1
47.15,-3.45,0.82875,1
47.15,-3.55,1.952361111,2
47.15,-3.65,6.754444444,1
47.15,-3.75,1.464444444,2
47.15,-3.85,1.035833333,1
47.15,-3.95,21.19513889,4
47.15,-5.65,3.774722222,1
47.15,140.35,5.762916667,1
47.15,140.45,1.649861111,1
47.25,-2.35,5.873194444,1
47.25,-2.45,0.612361111,1
47.25,-2.75,0.409027778,1
47.25,-2.85,4.888888889,3
47.25,-2.95,3.143472222,4
47.25,-3.65,1.398472222,1
47.25,-3.75,0.895555555,2
47.25,-3.85,0.412361111,1
47.25,-3.95,0.960694444,1
47.25,-4.05,3.288194444,1
47.25,-4.15,4.489861111,1
47.25,140.25,2.687638889,1
47.25,140.35,8.803472222,1
47.35,-3.35,2.453611111,1
47.35,-3.85,0.514722222,1
47.35,-4.25,0.304166667,1
47.35,-4.35,15.66222222,3
47.35,-4.45,5.635833334,2
47.35,140.25,2.933194444,1
47.45,-2.65,1.928472222,1
47.45,-3.05,2.529444444,1
47.45,-3.15,0.531527778,1
47.45,-3.25,4.472361111,2
47.45,-3.35,9.588055556,3
47.45,-3.45,2.259583333,1
47.45,-4.05,7.181666668,4
47.45,-4.15,4.663194444,2
47.45,-4.25,6.510833333,1
47.45,-4.35,7.952083334,3
47.45,-4.45,7.214305556,1
47.45,-4.55,1.163472222,1
47.55,-2.95,3.860694444,2
47.55,-3.05,3.468472222,2
47.55,-3.15,7.891527778,2
47.55,-3.35,0.949583334,2
47.55,-3.45,0.173888889,1
47.55,-3.55,0.254305556,1
47.55,-3.65,3.835833333,2
47.55,-3.75,13.065,4
47.55,-3.85,11.39111111,4
47.55,-3.95,6.106388889,2
47.55,-4.05,13.07666667,7
47.55,-4.15,24.85652778,8
47.55,-4.25,6.759305556,5
47.55,-4.35,0.92375,2
47.55,-4.75,3.989027778,1
47.55,-4.85,4.319027778,1
47.55,-54.35,0.827916667,1
47.55,140.45,5.745833333,1
47.65,-122.45,2.616111111,1
47.65,-3.35,1.881666667,1
47.65,-3.45,0.52375,1
47.65,-3.55,5.036805555,2
47.65,-3.65,6.932083334,2
47.65,-3.75,6.003888888,5
47.65,-3.85,17.22791667,4
47.65,-3.95,3.92375,1
47.65,-4.15,0.318055556,1
47.65,-4.25,2.877916666,2
47.65,-4.35,1.039583333,1
47.65,-4.45,0.636111111,1
47.65,-4.65,0.544722222,1
47.65,-4.75,8.487916667,3
47.65,-4.85,3.665694443,4
47.65,-4.95,24.50222222,5
47.65,-5.05,1.89986111,3
47.65,-5.25,0.296111111,1
47.65,-5.35,1.249861111,1
47.65,-6.45,17.00736111,2
47.65,-6.85,9.577638889,1
47.65,141.35,5.195972222,2
47.75,-3.75,0.476805556,2
47.75,-3.85,0.953611111,1
47.75,-3.95,2.292361111,1
47.75,-4.55,1.695833333,1
47.75,-4.65,4.404583333,3
47.75,-4.75,1.667638889,2
47.75,-4.85,4.565555555,4
47.75,-4.95,29.3625,5
47.75,-5.05,6.521944444,3
47.75,-5.15,2.080138889,1
47.75,-5.25,3.270972222,1
47.75,-5.35,1.450555556,1
47.75,-5.85,5.762638889,1
47.75,-6.15,3.859583333,1
47.75,-6.25,10.27069444,1
47.75,-6.45,25.53583333,2
47.75,-7.35,7.119444444,1
47.75,-7.45,0.949583333,1
47.75,141.35,8.345138889,2
47.85,-4.55,1.860694444,1
47.85,-4.65,3.783055556,1
47.85,-4.75,0.790972222,1
47.85,-5.45,6.723055556,1
47.85,-6.35,39.30569444,3
47.85,-7.05,14.77833333,1
47.85,-7.35,11.48194444,1
47.85,-7.45,4.868055556,1
47.85,141.25,5.800555555,2
47.85,141.35,0.975416667,1
47.95,-5.35,0.489861111,1
47.95,-5.45,4.667361111,1
47.95,-5.55,1.097361111,1
47.95,-5.65,13.75583333,2
47.95,-6.65,5.713472222,1
47.95,141.25,1.766805556,1
47.95,141.35,26.16430556,3
48.05,-4.95,0.575277778,1
48.05,-5.45,0.765972222,1
48.05,-5.55,7.23875,2
48.05,-5.65,3.472777778,1
48.05,-6.55,2.133333333,1
48.05,-6.65,0.560972222,1
48.05,141.25,8.284583333,3
48.05,141.35,11.49402778,2
48.15,-4.35,2.277083333,2
48.15,-4.75,1.569583333,1
48.15,-4.85,8.94875,2
48.15,-4.95,1.855972222,1
48.15,-5.55,5.153333333,1
48.15,-6.55,5.286527778,1
48.15,-6.95,27.00333333,2
48.15,-8.15,8.740833333,1
48.15,-8.25,2.596666667,1
48.15,-8.55,10.13666667,1
48.15,-8.65,12.61236111,1
48.15,-9.65,6.934027778,1
48.15,140.55,2.560138889,1
48.15,141.35,5.315416668,3
48.25,-125.85,0.46125,1
48.25,-125.95,0.825,1
48.25,-4.35,0.325277778,1
48.25,-4.45,0.700833333,1
48.25,-4.85,1.894305556,1
48.25,-5.45,6.188333333,1
48.25,-5.55,0.626527778,1
48.25,-5.95,1.060416667,1
48.25,-6.05,6.632777778,1
48.25,-8.15,5.150833333,1
48.25,-8.65,1.136111111,1
48.25,-9.05,4.705833333,1
48.25,-9.15,11.89875,1
48.25,-9.25,8.395833333,1
48.25,-9.65,8.261944444,1
48.25,-9.75,4.274444444,1
48.25,140.55,1.279861111,1
48.25,140.65,0.821944444,1
48.25,141.35,1.455694444,1
48.25,141.45,10.90555556,4
48.35,-124.55,0.190277778,1
48.35,-124.65,0.074722222,1
48.35,-125.85,0.952638889,1
48.35,-125.95,0.2,1
48.35,-126.05,4.222222222,1
48.35,-126.15,2.144583333,1
48.35,-4.35,31.02194445,7
48.35,-4.45,59.72027778,19
48.35,-4.55,0.401388889,1
48.35,-5.05,0.561805556,1
48.35,-5.25,9.445833333,2
48.35,-5.35,0.853333333,2
48.35,-5.45,2.920555556,1
48.35,-9.55,8.51375,1
48.35,-9.65,4.510972222,1
48.35,-9.75,0.809444444,1
48.35,141.45,5.686666666,3
48.35,141.55,1.423055556,1
48.45,-125.95,1.112638889,1
48.45,-126.05,12.70972222,1
48.45,-126.15,1.095694444,1
48.45,-5.25,6.08875,2
48.45,-5.45,2.190416667,1
48.45,-5.55,2.426805556,1
48.45,-6.55,3.773611111,1
48.45,-9.55,13.91402778,1
48.45,-9.65,1.193333333,1
48.45,-9.75,4.841111111,1
48.45,141.45,5.260972222,3
48.45,141.55,0.227916667,1
48.55,-5.25,0.223888889,1
48.55,-5.35,0.883333333,1
48.55,-5.45,1.844444444,1
48.55,-6.35,2.422083333,1
48.55,-9.15,5.244444444,1
48.55,-9.55,4.270694444,2
48.55,140.85,0.808472222,1
48.55,140.95,0.329166667,1
48.55,141.45,5.054166666,2
48.65,-10.35,9.936111111,1
48.65,-2.15,5.509583333,1
48.65,-2.45,0.937083333,1
48.65,-2.55,0.266805556,1
48.65,-4.65,14.15722222,3
48.65,-4.75,6.594583334,2
48.65,-5.05,0.300972222,1
48.65,-5.25,7.69,2
48.65,-5.35,4.435,2
48.65,-5.75,1.750972222,1
48.65,-5.85,3.411388889,1
48.65,-5.95,1.238888889,1
48.65,-6.35,2.2225,1
48.65,-6.55,1.396944444,1
48.65,-6.65,1.747361111,1
48.65,-9.05,2.206527778,1
48.65,-9.15,1.279027778,1
48.65,140.95,1.305416667,1
48.65,141.35,3.454305556,2
48.65,141.45,30.26194444,4
48.75,-10.15,5.369444444,1
48.75,-10.65,3.6625,1
48.75,-2.15,6.069166667,2
48.75,-2.25,0.520972222,1
48.75,-2.35,1.663055556,1
48.75,-2.45,4.930138889,3
48.75,-2.55,15.45361111,2
48.75,-2.65,2.720972222,1
48.75,-2.75,1.595694444,1
48.75,-2.85,0.803333333,1
48.75,-3.75,0.265555556,1
48.75,-3.85,1.349166667,1
48.75,-3.95,1.116666667,1
48.75,-4.05,2.413611111,1
48.75,-4.25,0.881666667,1
48.75,-4.55,1.345138889,1
48.75,-4.65,3.039444444,1
48.75,-4.85,1.117222222,1
48.75,-4.95,4.362222222,1
48.75,-5.05,2.365277778,1
48.75,-5.15,0.265138889,1
48.75,-5.25,1.513333333,1
48.75,-5.65,1.977777778,1
48.75,-5.75,3.4225,1
48.75,-5.85,2.583333333,1
48.75,-6.15,1.336944444,1
48.75,-6.25,0.871666667,1
48.75,-6.35,2.138472222,1
48.75,-6.45,1.091666667,1
48.75,-6.55,1.131944444,1
48.75,-9.05,3.127777778,1
48.75,141.05,4.907638889,1
48.75,141.15,3.454027778,2
48.75,141.25,2.509722222,1
48.75,141.35,2.464305555,2
48.75,141.45,27.23055556,4
48.85,-1.95,2.864583333,1
48.85,-10.15,6.569166667,1
48.85,-10.55,21.69861111,1
48.85,-10.65,1.148611111,1
48.85,-10.75,7.895416667,1
48.85,-10.85,2.769583333,1
48.85,-2.05,1.447361111,2
48.85,-2.35,1.082916667,1
48.85,-2.45,0.281666667,1
48.85,-2.85,4.575972222,1
48.85,-3.75,5.614722222,1
48.85,-3.85,2.630972222,1
48.85,-3.95,5.439305556,3
48.85,-4.05,4.71,1
48.85,-4.35,6.576666667,1
48.85,-4.45,0.732083333,1
48.85,-4.65,0.268055556,1
48.85,-4.75,3.350416667,2
48.85,-4.85,5.745138889,2
48.85,-4.95,3.097361111,1
48.85,-5.65,2.297222222,1
48.85,-5.75,1.658611111,1
48.85,-5.95,4.044583333,1
48.85,-6.05,11.74291667,1
48.85,-6.15,2.171944444,1
48.85,-6.45,1.679166667,1
48.85,-7.15,2.827777778,1
48.85,-7.25,0.428055556,1
48.85,-8.95,12.835,1
48.85,141.15,3.126666667,2
48.85,141.25,2.066111111,1
48.85,141.35,2.211111111,1
48.85,141.45,2.696805556,1
48.95,-10.55,3.0875,1
48.95,-10.75,5.050833333,1
48.95,-10.85,0.9325,1
48.95,-10.95,3.116805556,1
48.95,-11.05,0.659027778,1
48.95,-2.15,0.279305556,1
48.95,-2.45,1.897083333,2
48.95,-3.35,0.281805556,1
48.95,-3.95,1.599722222,1
48.95,-4.25,0.625138889,1
48.95,-4.35,5.611666667,1
48.95,-4.65,1.813055556,1
48.95,-4.75,3.207777778,1
48.95,-5.95,0.484583333,1
48.95,-7.05,1.852777778,1
48.95,-7.15,3.234861111,1
48.95,-7.25,0.909722222,1
48.95,141.35,0.517361111,1
48.95,141.45,0.721388889,1
49.05,-1.85,10.26513889,2
49.05,-10.85,3.793055556,1
49.05,-10.95,9.893055555,2
49.05,-11.05,7.719027778,1
49.05,-11.15,10.10333333,1
49.05,-2.45,0.25625,1
49.05,-3.35,2.383194444,1
49.05,-3.95,0.274861111,1
49.05,-4.05,1.333333333,1
49.05,-7.05,10.22222222,1
49.05,-7.15,0.609722222,1
49.15,-122.95,0.242222222,1
49.15,-2.55,22.23111111,1
49.15,-2.65,0.297638889,1
49.15,-2.75,6.341805556,2
49.15,-2.85,0.709166666,2
49.15,-2.95,6.387777778,1
49.15,154.85,1.705416667,1
49.15,154.95,7.80125,1
49.15,155.05,6.754861111,1
49.25,-2.55,1.416527778,1
49.25,-2.65,6.950277778,2
49.25,-2.75,11.41652777,2
49.25,-2.85,9.859166667,2
49.25,-2.95,7.565694445,3
49.25,-3.85,1.160972222,1
49.25,-3.95,0.541944444,1
49.25,-4.05,6.415138889,1
49.25,-4.15,9.981944444,1
49.25,-4.25,4.997361111,1
49.25,154.95,2.311944444,1
49.25,155.05,1.622083333,1
49.35,-0.25,6.947222222,2
49.35,-0.35,0.974166667,1
49.35,-0.65,0.408611111,1
49.35,-0.75,2.6125,2
49.35,-0.85,1.20625,1
49.35,-1.85,0.158333333,1
49.35,-1.95,0.876527778,1
49.35,-2.25,3.796666667,1
49.35,-2.35,0.69875,1
49.35,-2.55,6.804722222,1
49.35,-2.65,0.454444444,1
49.35,145.25,0.526944444,1
49.35,145.35,1.200416667,1
49.35,154.95,4.604861111,1
49.35,155.05,0.897083333,1
49.45,-0.25,0.790555556,1
49.45,-0.35,3.064861112,4
49.45,-0.45,22.40305555,6
49.45,-0.55,24.26027778,8
49.45,-0.65,50.82263889,8
49.45,-0.75,14.18263889,4
49.45,-0.85,39.65638889,5
49.45,-0.95,15.12694444,7
49.45,-1.05,8.039027778,3
49.45,-1.95,0.565833333,1
49.45,-2.25,0.595,1
49.45,-2.85,0.452777778,1
49.45,-2.95,1.933472222,1
49.45,-3.05,2.283055556,2
49.45,-5.15,0.146111111,1
49.45,-5.25,0.561111111,1
49.45,154.95,10.81986111,1
49.45,155.05,5.780833333,1
49.55,-0.15,0.2025,1
49.55,-0.25,0.46375,1
49.55,-0.35,0.284305556,1
49.55,-0.45,13.4875,2
49.55,-0.55,6.316805555,4
49.55,-0.65,34.76555556,8
49.55,-0.75,5.285138889,3
49.55,-0.85,7.865277778,2
49.55,-0.95,2.593888889,1
49.55,-11.05,0.906388889,1
49.55,-11.15,4.679166667,1
49.55,-11.35,5.184583333,1
49.55,-2.05,0.777777778,1
49.55,-2.55,9.259305556,2
